,PC 1,PC 2,Class
1952,21.04855,10.922203,All candidates
1953,67.76598,5.1478,All candidates
1954,-22.377821,-15.794943,All candidates
1955,10.6773,50.18727,All candidates
1956,10.67723,50.187405,All candidates
1957,62.599087,0.1758551,All candidates
1958,10.46265,4.7618246,All candidates
1959,-1.728516,-55.859047,All candidates
1960,69.408165,4.995072,All candidates
1961,11.839478,24.497337,All candidates
1962,-41.779854,-40.512276,All candidates
1963,-4.9076524,34.639256,All candidates
1964,-4.907745,34.63991,All candidates
1965,-38.264545,-37.514366,All candidates
1966,32.29405,-50.168827,All candidates
1967,27.992939,11.812481,All candidates
1968,-35.222652,-5.3087244,All candidates
1969,-77.541016,3.9799597,All candidates
1970,28.21796,-56.273308,All candidates
1971,28.218317,-56.273346,All candidates
1972,14.56713,34.433113,All candidates
1973,-0.7136895,-52.837494,All candidates
1974,13.198978,42.43378,All candidates
1975,48.73799,0.21691461,All candidates
1976,-30.2628,63.653328,All candidates
1977,9.491018,-59.73816,All candidates
1978,-22.840538,-15.918327,All candidates
1979,14.407346,2.4006877,All candidates
1980,39.752865,-39.37786,All candidates
1981,-24.465794,-29.895626,All candidates
1982,65.61784,0.8098595,All candidates
1983,14.868528,-49.52338,All candidates
1984,-29.133297,14.0984745,All candidates
1985,-23.304224,-28.880495,All candidates
1986,-68.18642,-20.814125,All candidates
1987,65.598274,0.9806326,All candidates
1988,73.05194,-0.8378469,All candidates
1989,-28.106787,-8.023795,All candidates
1990,41.37831,-43.25402,All candidates
1991,8.606467,41.88093,All candidates
1992,-11.938543,31.399174,All candidates
1993,31.688835,-21.210367,All candidates
1994,-5.22269,-20.570528,All candidates
1995,-54.039185,33.944073,All candidates
1996,19.480448,-31.085012,All candidates
1997,-31.47393,62.03067,All candidates
1998,59.458828,-25.776245,All candidates
1999,-9.45569,50.725605,All candidates
2000,8.435895,-11.898891,All candidates
2001,-15.711203,-3.741066,All candidates
2002,-35.272404,31.430914,All candidates
2003,7.377931,27.25381,All candidates
2004,63.38162,-11.566462,All candidates
2005,34.17009,-31.6025,All candidates
2006,30.354376,-33.03307,All candidates
2007,-41.699787,-40.248837,All candidates
2008,-2.2177422,-64.29038,All candidates
2009,10.44721,4.728591,All candidates
2010,3.0752163,-15.908146,All candidates
2011,1.5993414,29.181557,All candidates
2012,-11.123481,-7.313659,All candidates
2013,-59.60249,-23.498053,All candidates
2014,-10.936027,21.446762,All candidates
2015,21.85775,-31.369198,All candidates
2016,-6.4329576,40.614983,All candidates
2017,23.136103,32.695206,All candidates
2018,3.2839797,-6.3357787,All candidates
2019,29.727224,-18.283419,All candidates
2020,3.7028062,-64.645065,All candidates
2021,71.108475,7.681878,All candidates
2022,23.323767,20.201288,All candidates
2023,-4.267157,-58.856903,All candidates
2024,-54.540646,33.78579,All candidates
2025,-37.52157,30.463303,All candidates
2026,67.983604,1.9359945,All candidates
2027,-39.75233,27.669664,All candidates
2028,-5.296646,30.87945,All candidates
2029,-5.296672,30.879152,All candidates
2030,-32.99393,61.658146,All candidates
2031,-15.352991,22.614868,All candidates
2032,30.994015,-48.38667,All candidates
2033,30.319939,-33.091774,All candidates
2034,62.847652,6.417805,All candidates
2035,-63.84928,-25.545044,All candidates
2036,-41.61216,7.5882792,All candidates
2037,-3.0316286,-18.833275,All candidates
2038,6.809426,3.203729,All candidates
2039,-1.6590182,-68.77603,All candidates
2040,-7.9654307,48.12231,All candidates
2041,-22.902958,-31.5136,All candidates
2042,30.630083,-24.171547,All candidates
2043,66.122,-11.392086,All candidates
2044,-34.759842,9.928902,All candidates
2045,-42.442345,-41.81585,All candidates
2046,59.432556,-25.742912,All candidates
2047,8.456615,-35.051765,All candidates
2048,-51.260242,39.12606,All candidates
2049,-18.541286,17.138464,All candidates
2050,-31.242538,60.32396,All candidates
2051,-4.339683,28.900639,All candidates
2052,23.142485,4.5346336,All candidates
2053,-77.806816,2.569228,All candidates
2054,-0.71356356,-52.830532,All candidates
2055,-53.821724,34.11179,All candidates
2056,16.68323,4.27766,All candidates
2057,-58.933994,-21.831984,All candidates
2058,0.71468174,-61.2782,All candidates
2059,5.042233,-68.349335,All candidates
2060,34.38902,2.829709,All candidates
2061,56.112396,-23.242603,All candidates
2062,-25.87696,-21.41554,All candidates
2063,30.784086,-7.3051085,All candidates
2064,30.784193,-7.305194,All candidates
2065,-34.89103,1.2556047,All candidates
2066,-34.891014,1.2555804,All candidates
2067,-3.6255395,-6.7633696,All candidates
2068,32.034977,-32.520664,All candidates
2069,-60.11551,-23.036383,All candidates
2070,-81.59032,6.318166,All candidates
2071,-14.98815,70.73734,All candidates
2072,-34.418133,17.372295,All candidates
2073,-6.3068047,18.77726,All candidates
2074,19.498884,-23.419016,All candidates
2075,-26.809406,-8.27371,All candidates
2076,40.092415,-52.19379,All candidates
2077,-2.9456234,-31.40819,All candidates
2078,13.144835,8.725637,All candidates
2079,40.723095,-17.560581,All candidates
2080,-25.82141,21.026024,All candidates
2081,-13.887559,-23.44684,All candidates
2082,-15.142129,71.03321,All candidates
2083,-15.302872,12.002322,All candidates
2084,23.421843,1.8611034,All candidates
2085,46.149643,-3.5186605,All candidates
2086,-27.998415,63.27475,All candidates
2087,32.190514,-51.7673,All candidates
2088,31.984991,12.598327,All candidates
2089,-10.643265,11.044969,All candidates
2090,-8.314368,30.667492,All candidates
2091,-19.877283,-68.868095,All candidates
2092,29.261915,29.192749,All candidates
2093,29.261839,29.192726,All candidates
2094,3.9158678,-62.927155,All candidates
2095,-24.210953,-30.546682,All candidates
2096,8.570986,-31.19989,All candidates
2097,-11.687834,9.332139,All candidates
2098,29.166195,-16.409609,All candidates
2099,25.64002,-29.72894,All candidates
2100,17.337309,-32.75783,All candidates
2101,9.586694,34.742065,All candidates
2102,33.46317,-50.672565,All candidates
2103,7.8619585,-15.24768,All candidates
2104,39.985207,-53.24313,All candidates
2105,40.034264,-53.31203,All candidates
2106,40.870865,-43.225468,All candidates
2107,-0.23424388,-66.49292,All candidates
2108,-46.305344,14.10608,All candidates
2109,-31.932304,31.542498,All candidates
2110,-38.568726,19.97525,All candidates
2111,8.122258,47.11714,All candidates
2112,-36.294506,1.4268602,All candidates
2113,-6.988815,0.8174799,All candidates
2114,-36.291515,-33.498825,All candidates
2115,-63.257324,-23.741455,All candidates
2116,3.6419663,80.25557,All candidates
2117,-60.873386,-23.049217,All candidates
2118,-11.639207,29.20115,All candidates
2119,-12.952128,27.016172,All candidates
2120,-61.508366,-22.803616,All candidates
2121,24.932203,41.21162,All candidates
2122,-46.16596,14.18505,All candidates
2123,-46.2765,14.10248,All candidates
2124,73.10937,2.3518245,All candidates
2125,44.954296,-15.693419,All candidates
2126,8.549348,-33.471886,All candidates
2127,25.982227,-46.385014,All candidates
2128,41.698734,30.913925,All candidates
2129,-37.37527,29.923075,All candidates
2130,10.3106,45.3825,All candidates
2131,10.310523,45.382298,All candidates
2132,44.69412,-0.68513715,All candidates
2133,26.39006,31.296082,All candidates
2134,26.390308,31.295881,All candidates
2135,48.448715,1.1485963,All candidates
2136,7.245764,-62.59442,All candidates
2137,38.342968,-20.256666,All candidates
2138,-10.7772455,32.508453,All candidates
2139,43.67301,30.581459,All candidates
2140,-23.70975,45.546116,All candidates
2141,-69.236916,-23.950909,All candidates
2142,-38.00024,31.027716,All candidates
2143,-28.987808,62.093334,All candidates
2144,-46.37958,14.056616,All candidates
2145,-41.417896,-35.910217,All candidates
2146,8.170727,-4.4234095,All candidates
2147,-63.569786,-19.515116,All candidates
2148,2.6829476,45.782867,All candidates
2149,45.617554,-4.4212337,All candidates
2150,23.107258,20.73295,All candidates
2151,-0.36224958,-1.2927438,All candidates
2152,-37.675465,-36.622486,All candidates
2153,-26.976383,-8.426469,All candidates
2154,74.682,0.76275116,All candidates
2155,20.058613,13.863249,All candidates
2156,-16.750635,71.13893,All candidates
2157,-5.376338,-57.725323,All candidates
2158,-79.53155,3.5181375,All candidates
2159,1.0324557,26.051054,All candidates
2160,-1.3599529,55.18973,All candidates
2161,8.251541,-3.1680615,All candidates
2162,7.092367,77.14814,All candidates
2163,0.48670393,15.395806,All candidates
2164,32.459805,-48.048664,All candidates
2165,-13.661282,33.98146,All candidates
2166,2.754474,-37.94311,All candidates
2167,28.308287,29.059511,All candidates
2168,-68.47262,-19.798225,All candidates
2169,-0.33846837,37.48891,All candidates
2170,18.75964,-32.130127,All candidates
2171,17.913057,37.323284,All candidates
2172,23.2996,20.32294,All candidates
2173,-16.920248,-50.96036,All candidates
2174,-16.919884,-50.960392,All candidates
2175,73.01512,2.1975725,All candidates
2176,44.25018,0.5807752,All candidates
2177,-66.26573,-24.343683,All candidates
2178,9.80972,18.57475,All candidates
2179,23.06623,4.5709114,All candidates
2180,-16.768019,4.085097,All candidates
2181,-16.416357,20.87068,All candidates
2182,-1.4167517,19.690928,All candidates
2183,72.46228,0.7594575,All candidates
2184,-7.9504547,14.472774,All candidates
2185,-53.721214,33.36782,All candidates
2186,-28.864548,62.369755,All candidates
2187,-85.026054,6.4020925,All candidates
2188,-11.134418,-7.415495,All candidates
2189,44.993046,26.464012,All candidates
2190,37.560963,-20.664402,All candidates
2191,46.290913,-6.419779,All candidates
2192,17.815056,-9.378812,All candidates
2193,15.27666,-39.68474,All candidates
2194,19.713223,22.143902,All candidates
2195,-1.788235,-55.113556,All candidates
2196,-9.601668,30.482744,All candidates
2197,25.544039,41.595158,All candidates
2198,3.250679,-0.2565065,All candidates
2199,13.294813,41.419437,All candidates
2200,3.444045,-5.6159887,All candidates
2201,35.030094,3.8740206,All candidates
2202,-83.36725,3.1278923,All candidates
2203,68.488434,2.0021286,All candidates
2204,-7.96392,48.03436,All candidates
2205,9.494574,45.92013,All candidates
2206,9.494611,45.920013,All candidates
2207,-18.617977,32.588085,All candidates
2208,50.68955,-3.3349233,All candidates
2209,-77.636475,8.597873,All candidates
2210,7.960767,7.5426598,All candidates
2211,-76.763985,6.07554,All candidates
2212,44.810707,-13.67038,All candidates
2213,28.47731,-54.989872,All candidates
2214,-37.953228,30.760643,All candidates
2215,27.731884,35.702374,All candidates
2216,5.223725,29.063604,All candidates
2217,32.045982,8.060177,All candidates
2218,33.18652,-50.228092,All candidates
2219,7.371804,27.332836,All candidates
2220,4.909562,73.35983,All candidates
2221,-32.458244,30.385838,All candidates
2222,25.246395,56.06444,All candidates
2223,-0.40710655,-1.3426138,All candidates
2224,18.353796,-20.426413,All candidates
2225,-3.8382492,35.41428,All candidates
2226,1.4349189,-61.3639,All candidates
2227,30.291588,-56.690277,All candidates
2228,18.72877,-28.288704,All candidates
2229,68.34871,2.009996,All candidates
2230,23.484318,-5.672436,All candidates
2231,-30.329914,10.010878,All candidates
2232,-16.506712,-52.929886,All candidates
2233,-16.506514,-52.929817,All candidates
2234,-78.88856,-0.06329405,All candidates
2235,46.574722,-3.8319542,All candidates
2236,-40.30797,7.7188544,All candidates
2237,34.99255,13.621135,All candidates
2238,-4.7359867,-29.148615,All candidates
2239,-39.93944,-44.24475,All candidates
2240,-82.25455,6.3179193,All candidates
2241,25.56991,40.310116,All candidates
2242,-31.54898,42.91235,All candidates
2243,-1.4735718,-25.394941,All candidates
2244,19.27862,-34.081432,All candidates
2245,-84.24989,0.63745797,All candidates
2246,3.1519244,-38.11842,All candidates
2247,72.240906,8.453383,All candidates
2248,45.409023,-4.3221736,All candidates
2249,-34.096973,40.644745,All candidates
2250,-15.877598,6.0303216,All candidates
2251,73.15456,3.9217527,All candidates
2252,-12.589941,51.27443,All candidates
2253,-12.589927,51.27528,All candidates
2254,47.06586,16.94306,All candidates
2255,28.232634,-33.50591,All candidates
2256,10.220126,-16.823286,All candidates
2257,24.386404,-25.220867,All candidates
2258,-23.456503,-66.71494,All candidates
2259,-8.28517,45.959496,All candidates
2260,7.582134,15.624378,All candidates
2261,49.33002,-2.303541,All candidates
2262,-41.137074,6.6195126,All candidates
2263,-41.13721,6.619578,All candidates
2264,33.40161,-49.331932,All candidates
2265,2.65058,-14.477452,All candidates
2266,35.900738,-30.843807,All candidates
2267,8.577528,-33.507126,All candidates
2268,49.817173,-3.1143284,All candidates
2269,-43.071056,10.307836,All candidates
2270,-10.401623,-8.542003,All candidates
2271,-1.4861184,-24.617096,All candidates
2272,5.3374043,-16.090172,All candidates
2273,34.78782,-23.417679,All candidates
2274,-23.683651,-69.4037,All candidates
2275,-5.789793,8.2664,All candidates
2276,-31.960812,63.143547,All candidates
2277,-14.081803,-23.26414,All candidates
2278,2.13519,-38.32193,All candidates
2279,44.3216,-27.654457,All candidates
2280,-41.646927,7.0357356,All candidates
2281,-1.477726,34.763374,All candidates
2282,27.821968,15.118403,All candidates
2283,9.563259,42.645542,All candidates
2284,3.9816897,-11.809613,All candidates
2285,-14.818423,13.498458,All candidates
2286,3.1385221,37.63047,All candidates
2287,-39.213936,24.430363,All candidates
2288,-82.98629,7.8736596,All candidates
2289,-15.033298,30.155947,All candidates
2290,-28.023823,-10.706739,All candidates
2291,-43.08459,10.246852,All candidates
2292,-7.3161407,22.294409,All candidates
2293,44.512543,-3.563667,All candidates
2294,6.0964026,-34.854774,All candidates
2295,43.754208,-13.764804,All candidates
2296,34.741077,1.8591912,All candidates
2297,-18.521254,-10.18463,All candidates
2298,-21.98431,23.742912,All candidates
2299,25.23107,41.40525,All candidates
2300,-10.260024,-7.8264036,All candidates
2301,-13.755918,66.92443,All candidates
2302,-6.4272995,40.58044,All candidates
2303,-37.25943,30.20846,All candidates
2304,23.91689,54.05211,All candidates
2305,7.5397596,47.46885,All candidates
2306,7.539876,47.46892,All candidates
2307,4.581751,71.51077,All candidates
2308,-3.5778546,-20.838697,All candidates
2309,-26.860703,-0.2646326,All candidates
2310,7.144308,-12.636342,All candidates
2311,44.89244,-41.918304,All candidates
2312,41.912144,30.94282,All candidates
2313,-14.596845,70.25244,All candidates
2314,46.641506,24.753765,All candidates
2315,68.795586,3.1897852,All candidates
2316,-18.662891,-9.962809,All candidates
2317,3.6054058,29.455187,All candidates
2318,1.1895317,-60.607918,All candidates
2319,2.8105025,31.22564,All candidates
2320,-2.0563967,-69.33634,All candidates
2321,-2.055747,-69.33612,All candidates
2322,-15.24522,-19.725136,All candidates
2323,-30.29609,35.00648,All candidates
2324,7.100586,-14.234282,All candidates
2325,-9.089247,50.05246,All candidates
2326,47.189682,17.154812,All candidates
2327,30.615496,-3.0147848,All candidates
2328,44.599854,25.880022,All candidates
2329,22.608624,34.88681,All candidates
2330,66.798706,2.3881495,All candidates
2331,-22.50363,-66.04076,All candidates
2332,40.900776,-17.480227,All candidates
2333,-37.925438,28.38698,All candidates
2334,37.58945,-20.688604,All candidates
2335,1.5987763,-61.414433,All candidates
2336,1.5987684,-61.414505,All candidates
2337,19.624887,-32.821964,All candidates
2338,-0.96841586,74.52929,All candidates
2339,-22.756945,2.5833006,All candidates
2340,43.059643,-24.76159,All candidates
2341,-68.82089,-21.487288,All candidates
2342,-24.055902,15.306477,All candidates
2343,69.38827,3.3524733,All candidates
